"","Month","Year","Competitor merchandise exports to the World","Competitor agricultural exports to the World","Bulk","Corn","Cotton","Rice","Soybeans","Tobacco","Wheat","Intermediates","Soymeal","Soybean & Vegetable  Oil","Feeds & Fodders","Hides & Skins","Consumer Oriented","Tree Nuts","Dairy Products","Prepared Food 4/","Fresh & Processed Fruit","Fresh & Processed Vegetables","Juices & Beverages","Beef & Beef Products","Pork & Pork Products","Poultry Meat & Products","Wine & Beer","Season"
"64","4","1975","79.494140625","79.741020202636719","76.667213439941406","74.826217651367188","74.240074157714844","77.490211486816406","72.159652709960938","70.126953125","81.756942749023438","81.2510986328125","68.772293090820312","82.049247741699219","80.590568542480469","84.471054077148438","81.768905639648438","80.750679016113281","83.987464904785156","79.263954162597656","81.883712768554688","82.508880615234375","81.75299072265625","78.241157531738281","85.635047912597656","79.760574340820312","84.040802001953125","Spring"
"65","5","1975","78.921226501464844","79.091575622558594","75.890853881835938","74.056129455566406","73.385971069335938","76.760993957519531","71.651031494140625","69.602203369140625","80.8026123046875","80.286613464355469","68.276054382324219","81.033798217773438","79.671073913574219","83.487968444824219","80.783226013183594","79.767013549804688","82.83380126953125","78.4127197265625","80.940956115722656","81.494239807128906","80.789657592773438","77.362586975097656","84.508964538574219","78.6552734375","82.999160766601562","Spring"
"66","6","1975","79.274482727050781","80.627830505371094","77.643806457519531","77.50982666015625","74.216361999511719","78.004035949707031","73.716583251953125","71.596298217773438","82.203323364257812","81.393112182617188","71.699958801269531","82.039215087890625","80.656700134277344","84.300048828125","81.656883239746094","80.103019714355469","83.567916870117188","79.407951354980469","82.37359619140625","82.05810546875","81.630271911621094","78.810508728027344","84.722328186035156","79.239669799804688","84.334854125976562","Summer"
"67","7","1975","82.0963134765625","82.932579040527344","80.241645812988281","79.301521301269531","77.047935485839844","80.729103088378906","75.873039245605469","73.48468017578125","85.177886962890625","84.774261474609375","73.466239929199219","85.500373840332031","84.136734008789062","87.699394226074219","85.040855407714844","83.690528869628906","87.417098999023438","82.459419250488281","85.466804504394531","85.710739135742188","84.861412048339844","81.616050720214844","88.561050415039062","82.628456115722656","87.636474609375","Summer"
"68","8","1975","83.953773498535156","84.572021484375","81.932998657226562","80.500564575195312","78.895828247070312","82.409294128417969","77.262924194335938","74.601036071777344","87.167037963867188","87.055709838867188","74.632476806640625","87.849494934082031","86.432411193847656","90.080879211425781","87.209938049316406","85.969451904296875","90.041831970214844","84.471420288085938","87.398277282714844","88.008201599121094","86.891334533691406","83.553207397460938","90.870307922363281","84.620742797851562","89.815643310546875","Summer"
"69","9","1975","84.766319274902344","86.097572326660156","83.814895629882812","83.483917236328125","80.228569030761719","83.845436096191406","79.204849243164062","76.320655822753906","88.991836547851562","88.669837951660156","77.478752136230469","89.411048889160156","87.963714599609375","91.586433410644531","88.672142028808594","87.035110473632812","91.604530334472656","85.869544982910156","89.198066711425781","89.301490783691406","88.3021240234375","85.311714172363281","91.997795104980469","85.967689514160156","91.651397705078125","Autumn"
"70","10","1975","84.6031494140625","86.278854370117188","83.846458435058594","83.919075012207031","80.126113891601562","83.812522888183594","79.32794189453125","76.579841613769531","88.808990478515625","88.426918029785156","77.858642578125","89.146095275878906","87.637886047363281","91.408111572265625","88.429557800292969","86.70098876953125","91.162010192871094","85.707481384277344","89.190864562988281","88.933067321777344","88.121475219726562","85.200248718261719","91.549720764160156","85.56878662109375","91.545547485351562","Autumn"
"71","11","1975","84.788215637207031","86.303543090820312","83.880538940429688","83.902938842773438","80.2030029296875","83.884002685546875","79.369483947753906","76.664901733398438","88.758445739746094","88.501182556152344","77.979621887207031","89.229591369628906","87.700439453125","91.405319213867188","88.492446899414062","86.782424926757812","91.227485656738281","85.744857788085938","89.252243041992188","89.009315490722656","88.184455871582031","85.237724304199219","91.629600524902344","85.703590393066406","91.567642211914062","Autumn"
"72","12","1975","85.368377685546875","86.478317260742188","84.175437927246094","83.768119812011719","80.673316955566406","84.269294738769531","79.579505920410156","76.760032653808594","89.157188415527344","89.005424499511719","77.989517211914062","89.742759704589844","88.279586791992188","91.902908325195312","89.026687622070312","87.465248107910156","91.893814086914062","86.200119018554688","89.638862609863281","89.631271362304688","88.674911499023438","85.608558654785156","92.334510803222656","86.326133728027344","91.983192443847656","Winter"
"73","1","1976","84.588890075683594","85.765754699707031","83.688850402832031","83.446144104003906","80.091567993164062","83.905563354492188","79.142280578613281","76.241622924804688","88.552352905273438","88.385353088378906","77.652748107910156","89.125274658203125","87.606689453125","91.251373291015625","88.365806579589844","86.8087158203125","91.151748657226562","85.516494750976562","89.089347839355469","89.0079345703125","87.972076416015625","84.934661865234375","91.534133911132812","85.510490417480469","91.325248718261719","Winter"
"74","2","1976","84.325973510742188","85.386634826660156","83.290634155273438","82.764472961425781","79.824363708496094","84.062751770019531","78.405586242675781","75.782485961914062","88.041641235351562","88.278793334960938","76.724815368652344","89.125381469726562","87.317741394042969","91.386489868164062","88.344764709472656","86.826950073242188","90.988998413085938","85.315963745117188","89.060981750488281","89.236404418945312","87.907463073730469","84.567535400390625","91.901298522949219","85.196136474609375","91.340309143066406","Winter"
"75","3","1976","84.517059326171875","85.008964538574219","82.995773315429688","81.373161315917969","80.167808532714844","84.247764587402344","77.679832458496094","75.236488342285156","87.998992919921875","88.580299377441406","75.209228515625","89.573715209960938","87.531997680664062","91.941268920898438","88.721000671386719","87.57989501953125","91.544319152832031","85.51153564453125","89.014083862304688","89.897560119628906","88.278404235839844","84.508193969726562","92.759735107421875","85.67138671875","91.515830993652344","Spring"
"76","4","1976","84.49639892578125","85.062553405761719","83.065689086914062","81.264396667480469","80.491279602050781","84.552848815917969","77.667335510253906","75.431175231933594","88.016578674316406","88.553550720214844","74.989067077636719","89.617950439453125","87.311424255371094","92.094215393066406","88.713432312011719","87.702552795410156","91.412582397460938","85.550155639648438","88.964271545410156","89.876510620117188","88.374977111816406","84.497039794921875","92.712478637695312","85.7066650390625","91.513313293457031","Spring"
"77","5","1976","84.791740417480469","85.011100769042969","82.978012084960938","80.8126220703125","80.545722961425781","84.40618896484375","77.574325561523438","75.175056457519531","88.076324462890625","88.619834899902344","74.687736511230469","89.663833618164062","87.525505065917969","92.085838317871094","88.7991943359375","87.914077758789062","91.690948486328125","85.640586853027344","88.869590759277344","89.982666015625","88.444168090820312","84.51678466796875","92.784210205078125","85.951377868652344","91.467826843261719","Spring"
"78","6","1976","85.151123046875","85.301849365234375","83.353797912597656","81.052787780761719","80.937995910644531","84.831626892089844","77.841659545898438","75.397140502929688","88.528373718261719","89.160041809082031","74.974945068359375","90.213249206542969","88.089141845703125","92.634254455566406","89.36016845703125","88.465682983398438","92.387657165527344","86.127494812011719","89.329582214355469","90.5894775390625","88.976531982421875","85.056861877441406","93.503387451171875","86.604087829589844","92.025253295898438","Summer"
"79","7","1976","84.871452331542969","84.8868408203125","83.150604248046875","80.663803100585938","80.812118530273438","84.639915466308594","77.582977294921875","75.087913513183594","88.443931579589844","89.115821838378906","74.645332336425781","90.1845703125","88.096244812011719","92.468765258789062","89.291122436523438","88.404121398925781","92.48046875","86.008590698242188","89.081153869628906","90.587028503417969","88.92236328125","84.903587341308594","93.598960876464844","86.744064331054688","91.825309753417969","Summer"
"80","8","1976","84.463409423828125","84.423210144042969","82.677848815917969","80.143264770507812","80.476478576660156","84.209091186523438","77.04412841796875","74.535903930664062","88.116554260253906","88.518241882324219","73.803611755371094","89.606597900390625","87.464637756347656","92.000221252441406","88.75634765625","87.926300048828125","91.924491882324219","85.492950439453125","88.50274658203125","90.034996032714844","88.393539428710938","84.370376586914062","93.10406494140625","86.363365173339844","91.291946411132812","Summer"
"81","9","1976","84.530479431152344","84.04437255859375","81.688529968261719","79.196998596191406","79.798561096191406","83.0975341796875","75.817474365234375","73.9508056640625","87.258583068847656","87.337852478027344","72.222824096679688","88.477752685546875","86.187530517578125","91.0052490234375","87.706024169921875","86.852157592773438","90.572547912597656","84.614219665527344","87.396743774414062","89.018089294433594","87.603889465332031","83.108352661132812","91.774993896484375","85.012374877929688","90.523796081542969","Autumn"
"82","10","1976","84.129890441894531","83.385154724121094","80.861328125","78.180412292480469","79.260215759277344","82.412605285644531","74.922370910644531","73.164451599121094","86.42669677734375","86.447830200195312","70.966552734375","87.643760681152344","85.189857482910156","90.2742919921875","86.868461608886719","86.160400390625","89.689857482910156","83.866859436035156","86.475448608398438","88.135086059570312","86.821891784667969","82.276275634765625","90.883018493652344","84.270683288574219","89.6614990234375","Autumn"
